Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max
1067200.0,-1.049553933057239,3.055071767344407,1.7909797271521949e+22,3400.0,1072.0683085828057,1169.3394721496093,1266.610635716413
1067300.0,-1.0496423781231137,3.054714888935846,1.7914663364626911e+22,3400.0,1071.994754779661,1169.2585529423563,1266.522351105052
1067400.0,-1.0497308250465618,3.05435798045533,1.7919530369711088e+22,3400.0,1071.9212009765163,1169.1776337351034,1266.4340664936908
1067500.0,-1.0498192738268883,3.0540010419022288,1.792439828685993e+22,3400.0,1071.8476471733716,1169.0967145278505,1266.3457818823294
1067600.0,-1.0499077244633974,3.0536440732759114,1.792926711615889e+22,3400.0,1071.7740933702269,1169.0157953205974,1266.2574972709683
1067700.0,-1.0499961769553936,3.0532870745757466,1.7934136857693415e+22,3400.0,1071.7005395670822,1168.9348761133444,1266.1692126596072
1067800.0,-1.0500846313021817,3.0529300458011037,1.7939007511548964e+22,3400.0,1071.6269857639375,1168.8539569060913,1266.0809280482458
1067900.0,-1.0501730875030668,3.0525729869513527,1.7943879077810982e+22,3400.0,1071.5534319607928,1168.7730376988384,1265.9926434368845
1068000.0,-1.050261545557355,3.0522158980258633,1.7948751556564922e+22,3400.0,1071.4798781576478,1168.6921184915855,1265.9043588255233
1068100.0,-1.0503500054643522,3.0518587790240055,1.7953624947896235e+22,3400.0,1071.4063243545033,1168.6111992843325,1265.8160742141622
1068200.0,-1.0504384672233644,3.0515016299451494,1.7958499251890378e+22,3400.0,1071.3327705513584,1168.5302800770796,1265.7277896028008
1068300.0,-1.0505269308336984,3.051144450788666,1.7963374468632794e+22,3400.0,1071.259216748214,1168.4493608698267,1265.6395049914395
1068400.0,-1.050615396294661,3.0507872415539254,1.7968250598208938e+22,3400.0,1071.185662945069,1168.3684416625736,1265.5512203800783
1068500.0,-1.0507038636055597,3.0504300022403,1.7973127640704262e+22,3400.0,1071.1121091419243,1168.2875224553206,1265.4629357687172
1068600.0,-1.0507923327657014,3.0500727328471595,1.7978005596204215e+22,3400.0,1071.0385553387796,1168.2066032480675,1265.3746511573559
1068700.0,-1.0508808037743946,3.0497154333738763,1.798288446479425e+22,3400.0,1070.9650015356349,1168.1256840408146,1265.2863665459947
1068800.0,-1.0509692766309475,3.0493581038198214,1.798776424655982e+22,3400.0,1070.8914477324902,1168.0447648335617,1265.1980819346336
1068900.0,-1.0510577513346684,3.049000744184368,1.7992644941586373e+22,3400.0,1070.8178939293455,1167.9638456263087,1265.1097973232722
1069000.0,-1.0511462278848662,3.048643354466887,1.7997526549959362e+22,3400.0,1070.7443401262008,1167.8829264190558,1265.0215127119109
1069100.0,-1.0512347062808505,3.0482859346667515,1.800240907176424e+22,3400.0,1070.670786323056,1167.8020072118027,1264.9332281005497
1069200.0,-1.0513231865219297,3.0479284847833337,1.8007292507086454e+22,3400.0,1070.5972325199114,1167.7210880045498,1264.8449434891886
1069300.0,-1.0514116686074146,3.047571004816007,1.8012176856011455e+22,3400.0,1070.5236787167667,1167.6401687972966,1264.7566588778272
1069400.0,-1.051500152536615,3.047213494764145,1.8017062118624703e+22,3400.0,1070.450124913622,1167.5592495900437,1264.668374266466
1069500.0,-1.0515886383088415,3.04685595462712,1.802194829501164e+22,3400.0,1070.3765711104772,1167.4783303827908,1264.5800896551048
1069600.0,-1.051677125923405,3.046498384404306,1.802683538525772e+22,3400.0,1070.3030173073325,1167.3974111755379,1264.4918050437436
1069700.0,-1.0517656153796162,3.046140784095077,1.80317233894484e+22,3400.0,1070.2294635041876,1167.316491968285,1264.4035204323823
1069800.0,-1.051854106676787,3.0457831536988067,1.803661230766912e+22,3400.0,1070.1559097010431,1167.235572761032,1264.3152358210211
1069900.0,-1.0519425998142289,3.04542549321487,1.804150214000534e+22,3400.0,1070.0823558978982,1167.1546535537789,1264.22695120966
1070000.0,-1.052031094791254,3.045067802642641,1.804639288654251e+22,3400.0,1070.0088020947537,1167.073734346526,1264.1386665982986
1070100.0,-1.0521195916071746,3.0447100819814943,1.805128454736608e+22,3400.0,1069.9352482916088,1166.9928151392728,1264.0503819869373
1070200.0,-1.0522080902613038,3.0443523312308054,1.80561771225615e+22,3400.0,1069.861694488464,1166.91189593202,1263.9620973755761
1070300.0,-1.052296590752954,3.0439945503899493,1.8061070612214225e+22,3400.0,1069.7881406853194,1166.830976724767,1263.873812764215
1070400.0,-1.0523850930814391,3.0436367394583015,1.80659650164097e+22,3400.0,1069.7145868821747,1166.750057517514,1263.7855281528537
1070500.0,-1.0524735972460728,3.0432788984352377,1.8070860335233385e+22,3400.0,1069.64103307903,1166.6691383102611,1263.6972435414923
1070600.0,-1.052562103246169,3.0429210273201344,1.8075756568770725e+22,3400.0,1069.5674792758853,1166.5882191030082,1263.6089589301312
1070700.0,-1.052650611081042,3.0425631261123667,1.808065371710717e+22,3400.0,1069.4939254727406,1166.507299895755,1263.52067431877
1070800.0,-1.0527391207500063,3.0422051948113116,1.808555178032818e+22,3400.0,1069.4203716695959,1166.4263806885021,1263.4323897074087
1070900.0,-1.052827632252377,3.041847233416346,1.8090450758519197e+22,3400.0,1069.3468178664511,1166.345461481249,1263.3441050960475
1071000.0,-1.0529161455874696,3.0414892419268464,1.809535065176568e+22,3400.0,1069.2732640633064,1166.264542273996,1263.2558204846864
1071100.0,-1.053004660754599,3.04113122034219,1.8100251460153073e+22,3400.0,1069.1997102601617,1166.1836230667432,1263.167535873325
1071200.0,-1.053093177753082,3.0407731686617536,1.8105153183766832e+22,3400.0,1069.126156457017,1166.1027038594902,1263.0792512619637
1071300.0,-1.0531816965822345,3.040415086884916,1.8110055822692408e+22,3400.0,1069.0526026538723,1166.0217846522373,1262.9909666506026
1071400.0,-1.0532702172413728,3.0400569750110535,1.811495937701525e+22,3400.0,1068.9790488507274,1165.9408654449844,1262.9026820392414
1071500.0,-1.053358739729814,3.039698833039546,1.811986384682081e+22,3400.0,1068.905495047583,1165.8599462377313,1262.81439742788
1071600.0,-1.0534472640468755,3.0393406609697693,1.812476923219454e+22,3400.0,1068.831941244438,1165.7790270304781,1262.7261128165187
1071700.0,-1.0535357901918745,3.038982458801104,1.8129675533221896e+22,3400.0,1068.7583874412933,1165.6981078232252,1262.6378282051576
1071800.0,-1.053624318164129,3.0386242265329284,1.813458274998832e+22,3400.0,1068.6848336381486,1165.6171886159723,1262.5495435937964
1071900.0,-1.053712847962957,3.038265964164621,1.8139490882579268e+22,3400.0,1068.6112798350039,1165.5362694087194,1262.461258982435
1072000.0,-1.0538013795876773,3.037907671695561,1.8144399931080192e+22,3400.0,1068.5377260318592,1165.4553502014664,1262.372974371074
1072100.0,-1.0538899130376085,3.037549349125128,1.8149309895576545e+22,3400.0,1068.4641722287145,1165.3744309942135,1262.2846897597128
1072200.0,-1.053978448312069,3.037190996452702,1.8154220776153772e+22,3400.0,1068.3906184255698,1165.2935117869604,1262.1964051483515
1072300.0,-1.0540669854103797,3.0368326136776624,1.8159132572897331e+22,3400.0,1068.317064622425,1165.2125925797075,1262.10812053699
1072400.0,-1.0541555243318594,3.0364742007993892,1.816404528589267e+22,3400.0,1068.2435108192803,1165.1316733724543,1262.019835925629
1072500.0,-1.0542440650758282,3.0361157578172637,1.816895891522524e+22,3400.0,1068.1699570161356,1165.0507541652014,1261.9315513142678
1072600.0,-1.0543326076416069,3.0357572847306655,1.8173873460980497e+22,3400.0,1068.096403212991,1164.9698349579485,1261.8432667029065
1072700.0,-1.0544211520285156,3.035398781538976,1.8178788923243883e+22,3400.0,1068.0228494098462,1164.8889157506956,1261.7549820915451
1072800.0,-1.0545096982358757,3.035040248241576,1.818370530210086e+22,3400.0,1067.9492956067015,1164.8079965434426,1261.666697480184
1072900.0,-1.0545982462630084,3.034681684837847,1.8188622597636873e+22,3400.0,1067.8757418035566,1164.7270773361897,1261.5784128688229
1073000.0,-1.0546867961092354,3.0343230913271695,1.8193540809937373e+22,3400.0,1067.8021880004121,1164.6461581289366,1261.4901282574615
1073100.0,-1.0547753477738788,3.0339644677089264,1.8198459939087813e+22,3400.0,1067.7286341972672,1164.5652389216837,1261.4018436461001
1073200.0,-1.0548639012562604,3.0336058139824993,1.8203379985173644e+22,3400.0,1067.6550803941227,1164.4843197144305,1261.3135590347392
1073300.0,-1.0549524565557036,3.03324713014727,1.820830094828032e+22,3400.0,1067.5815265909778,1164.4034005071776,1261.2252744233779
1073400.0,-1.0550410136715302,3.032888416202622,1.8213222828493289e+22,3400.0,1067.507972787833,1164.3224812999247,1261.1369898120165
1073500.0,-1.0551295726030647,3.0325296721479367,1.8218145625898e+22,3400.0,1067.4344189846884,1164.2415620926718,1261.0487052006554
1073600.0,-1.0552181333496296,3.032170897982598,1.822306934057991e+22,3400.0,1067.3608651815437,1164.1606428854188,1260.9604205892942
1073700.0,-1.0553066959105497,3.0318120937059883,1.8227993972624467e+22,3400.0,1067.287311378399,1164.079723678166,1260.8721359779329
1073800.0,-1.0553952602851475,3.031453259317491,1.8232919522117123e+22,3400.0,1067.2137575752542,1163.9988044709128,1260.7838513665715
1073900.0,-1.0554838264727495,3.0310943948164906,1.823784598914333e+22,3400.0,1067.1402037721095,1163.9178852636599,1260.6955667552104
1074000.0,-1.0555723944726794,3.03073550020237,1.824277337378854e+22,3400.0,1067.0666499689648,1163.8369660564067,1260.6072821438493
1074100.0,-1.0556609642842625,3.0303765754745133,1.82477016761382e+22,3400.0,1066.9930961658201,1163.7560468491538,1260.518997532488
1074200.0,-1.055749535906824,3.030017620632305,1.8252630896277763e+22,3400.0,1066.9195423626754,1163.6751276419009,1260.4307129211265
1074300.0,-1.05583810933969,3.0296586356751294,1.8257561034292688e+22,3400.0,1066.8459885595307,1163.594208434648,1260.3424283097654
1074400.0,-1.0559266845821864,3.0292996206023717,1.8262492090268417e+22,3400.0,1066.772434756386,1163.513289227395,1260.2541436984043
1074500.0,-1.0560152616336396,3.0289405754134164,1.82674240642904e+22,3400.0,1066.6988809532413,1163.432370020142,1260.165859087043
1074600.0,-1.0561038404933765,3.028581500107649,1.8272356956444096e+22,3400.0,1066.6253271500964,1163.351450812889,1260.0775744756818
1074700.0,-1.0561924211607236,3.0282223946844544,1.8277290766814956e+22,3400.0,1066.551773346952,1163.2705316056358,1259.9892898643207
1074800.0,-1.0562810036350088,3.0278632591432184,1.8282225495488424e+22,3400.0,1066.478219543807,1163.189612398383,1259.9010052529593
1074900.0,-1.056369587915559,3.0275040934833273,1.828716114254996e+22,3400.0,1066.4046657406625,1163.10869319113,1259.812720641598
1075000.0,-1.0564581740017025,3.027144897704167,1.8292097708085008e+22,3400.0,1066.3311119375176,1163.027773983877,1259.7244360302368
1075100.0,-1.0565467618927675,3.0267856718051234,1.8297035192179024e+22,3400.0,1066.2575581343729,1162.9468547766241,1259.6361514188757
1075200.0,-1.056635351588083,3.0264264157855836,1.8301973594917451e+22,3400.0,1066.1840043312282,1162.8659355693712,1259.5478668075143
1075300.0,-1.0567239430869777,3.0260671296449337,1.8306912916385751e+22,3400.0,1066.1104505280834,1162.785016362118,1259.459582196153
1075400.0,-1.05681253638878,3.025707813382562,1.8311853156669376e+22,3400.0,1066.0368967249387,1162.7040971548652,1259.3712975847918
1075500.0,-1.05690113149282,3.0253484669978543,1.8316794315853768e+22,3400.0,1065.963342921794,1162.623177947612,1259.2830129734307
1075600.0,-1.0569897283984278,3.0249890904901986,1.8321736394024384e+22,3400.0,1065.8897891186493,1162.542258740359,1259.1947283620693
1075700.0,-1.0570783271049329,3.0246296838589832,1.832667939126667e+22,3400.0,1065.8162353155046,1162.4613395331062,1259.1064437507082
1075800.0,-1.0571669276116662,3.0242702471035954,1.8331623307666088e+22,3400.0,1065.74268151236,1162.3804203258533,1259.018159139347
1075900.0,-1.0572555299179582,3.023910780223423,1.833656814330808e+22,3400.0,1065.6691277092152,1162.2995011186003,1258.9298745279857
1076000.0,-1.05734413402314,3.023551283217855,1.8341513898278095e+22,3400.0,1065.5955739060705,1162.2185819113474,1258.8415899166243
1076100.0,-1.057432739926543,3.02319175608628,1.8346460572661597e+22,3400.0,1065.5220201029258,1162.1376627040943,1258.7533053052632
1076200.0,-1.057521347627499,3.022832198828086,1.8351408166544024e+22,3400.0,1065.448466299781,1162.0567434968414,1258.665020693902
1076300.0,-1.0576099571253397,3.0224726114426637,1.835635668001084e+22,3400.0,1065.3749124966362,1161.9758242895882,1258.5767360825407
1076400.0,-1.0576985684193974,3.022112993929401,1.8361306113147488e+22,3400.0,1065.3013586934917,1161.8949050823353,1258.4884514711794
1076500.0,-1.0577871815090047,3.021753346287688,1.8366256466039415e+22,3400.0,1065.2278048903468,1161.8139858750824,1258.4001668598182
1076600.0,-1.057875796393495,3.021393668516914,1.8371207738772085e+22,3400.0,1065.154251087202,1161.7330666678295,1258.311882248457
1076700.0,-1.057964413072201,3.0210339606164696,1.8376159931430936e+22,3400.0,1065.0806972840574,1161.6521474605765,1258.2235976370957
1076800.0,-1.0580530315444563,3.0206742225857446,1.838111304410143e+22,3400.0,1065.0071434809126,1161.5712282533234,1258.1353130257346
1076900.0,-1.0581416518095947,3.020314454424129,1.8386067076869012e+22,3400.0,1064.933589677768,1161.4903090460705,1258.0470284143735
1077000.0,-1.058230273866951,3.019954656131014,1.8391022029819135e+22,3400.0,1064.8600358746232,1161.4093898388176,1257.958743803012
1077100.0,-1.0583188977158586,3.019594827705791,1.8395977903037252e+22,3400.0,1064.7864820714785,1161.3284706315644,1257.8704591916508
1077200.0,-1.058407523355653,3.01923496914785,1.8400934696608812e+22,3400.0,1064.7129282683338,1161.2475514243115,1257.7821745802896
1077300.0,-1.0584961507856692,3.018875080456583,1.8405892410619269e+22,3400.0,1064.6393744651891,1161.1666322170586,1257.6938899689285
1077400.0,-1.0585847800052424,3.018515161631381,1.841085104515407e+22,3400.0,1064.5658206620444,1161.0857130098057,1257.6056053575671
1077500.0,-1.0586734110137082,3.0181552126716364,1.8415810600298672e+22,3400.0,1064.4922668588997,1161.0047938025527,1257.5173207462058
1077600.0,-1.0587620438104028,3.017795233576741,1.842077107613852e+22,3400.0,1064.418713055755,1160.9238745952996,1257.4290361348446
1077700.0,-1.0588506783946627,3.017435224346087,1.8425732472759072e+22,3400.0,1064.3451592526103,1160.8429553880467,1257.3407515234835
1077800.0,-1.058939314765824,3.0170751849790665,1.8430694790245776e+22,3400.0,1064.2716054494654,1160.7620361807938,1257.2524669121221
1077900.0,-1.0590279529232245,3.016715115475072,1.843565802868408e+22,3400.0,1064.198051646321,1160.6811169735406,1257.164182300761
1078000.0,-1.0591165928662003,3.016355015833498,1.844062218815944e+22,3400.0,1064.124497843176,1160.6001977662877,1257.0758976893999
1078100.0,-1.0592052345940894,3.015994886053736,1.8445587268757304e+22,3400.0,1064.0509440400315,1160.5192785590348,1256.9876130780385
1078200.0,-1.05929387810623,3.01563472613518,1.8450553270563129e+22,3400.0,1063.9773902368865,1160.4383593517819,1256.8993284666772
1078300.0,-1.0593825234019598,3.0152745360772233,1.845552019366236e+22,3400.0,1063.9038364337418,1160.357440144529,1256.811043855316
1078400.0,-1.0594711704806177,3.01491431587926,1.8460488038140451e+22,3400.0,1063.8302826305971,1160.2765209372758,1256.722759243955
1078500.0,-1.0595598193415423,3.014554065540684,1.8465456804082856e+22,3400.0,1063.7567288274524,1160.1956017300229,1256.6344746325935
1078600.0,-1.0596484699840725,3.0141937850608893,1.8470426491575016e+22,3400.0,1063.6831750243077,1160.1146825227697,1256.5461900212322
1078700.0,-1.0597371224075476,3.0138334744392705,1.8475397100702395e+22,3400.0,1063.609621221163,1160.0337633155168,1256.457905409871
1078800.0,-1.0598257766113075,3.0134731336752227,1.848036863155044e+22,3400.0,1063.5360674180183,1159.952844108264,1256.36962079851
1078900.0,-1.059914432594692,3.0131127627681407,1.84853410842046e+22,3400.0,1063.4625136148736,1159.871924901011,1256.2813361871486
1079000.0,-1.060003090357042,3.012752361717419,1.8490314458750329e+22,3400.0,1063.388959811729,1159.791005693758,1256.1930515757874
1079100.0,-1.0600917498976976,3.0123919305224542,1.8495288755273077e+22,3400.0,1063.3154060085842,1159.710086486505,1256.1047669644263
1079200.0,-1.0601804112159996,3.012031469182641,1.8500263973858291e+22,3400.0,1063.2418522054395,1159.629167279252,1256.016482353065
1079300.0,-1.0602690743112897,3.011670977697375,1.850524011459143e+22,3400.0,1063.1682984022948,1159.548248071999,1255.9281977417036
1079400.0,-1.0603577391829089,3.011310456066053,1.8510217177557943e+22,3400.0,1063.09474459915,1159.467328864746,1255.8399131303424
1079500.0,-1.060446405830199,3.0109499042880707,1.851519516284328e+22,3400.0,1063.0211907960052,1159.386409657493,1255.7516285189813
1079600.0,-1.0605350742525026,3.010589322362825,1.8520174070532892e+22,3400.0,1062.9476369928607,1159.30549045024,1255.66334390762
1079700.0,-1.0606237444491615,3.0102287102897125,1.852515390071223e+22,3400.0,1062.8740831897157,1159.2245712429872,1255.5750592962586
1079800.0,-1.0607124164195196,3.0098680680681302,1.8530134653466749e+22,3400.0,1062.8005293865713,1159.1436520357342,1255.4867746848975
1079900.0,-1.0608010901629188,3.0095073956974745,1.8535116328881896e+22,3400.0,1062.7269755834263,1159.062732828481,1255.3984900735363
1080000.0,-1.0608897656787029,3.0091466931771436,1.854009892704312e+22,3400.0,1062.6534217802816,1158.9818136212282,1255.310205462175
1080100.0,-1.0609784429662157,3.0087859605065352,1.854508244803588e+22,3400.0,1062.579867977137,1158.9008944139753,1255.2219208508136
1080200.0,-1.0610671220248002,3.0084251976850465,1.8550066891945624e+22,3400.0,1062.5063141739922,1158.8199752067221,1255.1336362394527
1080300.0,-1.0611558028538022,3.0080644047120764,1.8555052258857805e+22,3400.0,1062.4327603708475,1158.7390559994692,1255.0453516280913
1080400.0,-1.0612444854525651,3.0077035815870223,1.8560038548857869e+22,3400.0,1062.3592065677028,1158.6581367922163,1254.95706701673
1080500.0,-1.0613331698204342,3.007342728309283,1.856502576203127e+22,3400.0,1062.285652764558,1158.5772175849634,1254.8687824053688
1080600.0,-1.0614218559567548,3.0069818448782577,1.8570013898463464e+22,3400.0,1062.2120989614134,1158.4962983777104,1254.7804977940077
1080700.0,-1.0615105438608718,3.006620931293345,1.8575002958239896e+22,3400.0,1062.1385451582687,1158.4153791704573,1254.6922131826464
1080800.0,-1.0615992335321316,3.006259987553944,1.8579992941446017e+22,3400.0,1062.064991355124,1158.3344599632044,1254.603928571285
1080900.0,-1.06168792496988,3.0058990136594543,1.858498384816728e+22,3400.0,1061.9914375519793,1158.2535407559515,1254.5156439599239
1081000.0,-1.0617766181734634,3.005538009609275,1.8589975678489144e+22,3400.0,1061.9178837488346,1158.1726215486983,1254.4273593485627
1081100.0,-1.0618653131422289,3.0051769754028066,1.8594968432497048e+22,3400.0,1061.8443299456899,1158.0917023414454,1254.3390747372014
1081200.0,-1.0619540098755225,3.004815911039449,1.859996211027645e+22,3400.0,1061.770776142545,1158.0107831341925,1254.25079012584
1081300.0,-1.0620427083726922,3.0044548165186025,1.86049567119128e+22,3400.0,1061.6972223394005,1157.9298639269396,1254.162505514479
1081400.0,-1.0621314086330855,3.0040936918396675,1.860995223749155e+22,3400.0,1061.6236685362555,1157.8489447196864,1254.0742209031177
1081500.0,-1.0622201106560505,3.003732537002044,1.8614948687098149e+22,3400.0,1061.5501147331108,1157.7680255124335,1253.9859362917564
1081600.0,-1.0623088144409345,3.003371352005134,1.861994606081805e+22,3400.0,1061.4765609299661,1157.6871063051806,1253.8976516803953
1081700.0,-1.0623975199870872,3.0030101368483386,1.8624944358736704e+22,3400.0,1061.4030071268214,1157.6061870979274,1253.8093670690341
1081800.0,-1.0624862272938569,3.002648891531059,1.8629943580939568e+22,3400.0,1061.3294533236767,1157.5252678906745,1253.7210824576728
1081900.0,-1.0625749363605923,3.0022876160526963,1.8634943727512083e+22,3400.0,1061.255899520532,1157.4443486834216,1253.6327978463114
1082000.0,-1.062663647186643,3.001926310412653,1.8639944798539709e+22,3400.0,1061.1823457173873,1157.3634294761687,1253.5445132349503
1082100.0,-1.062752359771359,3.001564974610331,1.864494679410789e+22,3400.0,1061.1087919142426,1157.2825102689158,1253.4562286235891
1082200.0,-1.0628410741140903,3.0012036086451315,1.864994971430208e+22,3400.0,1061.035238111098,1157.2015910616626,1253.3679440122278
1082300.0,-1.062929790214187,3.000842212516459,1.8654953559207736e+22,3400.0,1060.9616843079532,1157.1206718544097,1253.2796594008664
1082400.0,-1.0630185080709993,3.0004807862237146,1.8659958328910305e+22,3400.0,1060.8881305048085,1157.0397526471568,1253.1913747895053
1082500.0,-1.0631072276838789,3.000119329766302,1.866496402349523e+22,3400.0,1060.8145767016638,1156.9588334399036,1253.1030901781442
1082600.0,-1.0631959490521763,2.9997578431436245,1.8669970643047976e+22,3400.0,1060.741022898519,1156.8779142326507,1253.0148055667828
1082700.0,-1.0632846721752434,2.9993963263550847,1.867497818765399e+22,3400.0,1060.6674690953741,1156.7969950253978,1252.9265209554217
1082800.0,-1.0633733970524315,2.9990347794000867,1.867998665739872e+22,3400.0,1060.5939152922297,1156.7160758181449,1252.8382363440605
1082900.0,-1.063462123683094,2.9986732022780345,1.8684996052367616e+22,3400.0,1060.5203614890847,1156.635156610892,1252.7499517326992
1083000.0,-1.0635508520665815,2.998311594988332,1.8690006372646136e+22,3400.0,1060.4468076859403,1156.5542374036388,1252.6616671213378
1083100.0,-1.0636395822022484,2.9979499575303836,1.869501761831973e+22,3400.0,1060.3732538827953,1156.473318196386,1252.5733825099767
1083200.0,-1.0637283140894465,2.997588289903593,1.8700029789473845e+22,3400.0,1060.2997000796506,1156.392398989133,1252.4850978986155
1083300.0,-1.0638170477275293,2.9972265921073658,1.8705042886193937e+22,3400.0,1060.226146276506,1156.3114797818798,1252.3968132872542
1083400.0,-1.0639057831158505,2.996864864141106,1.871005690856545e+22,3400.0,1060.1525924733612,1156.230560574627,1252.3085286758928
1083500.0,-1.0639945202537642,2.99650310600422,1.871507185667384e+22,3400.0,1060.0790386702165,1156.149641367374,1252.2202440645317
1083600.0,-1.0640832591406244,2.996141317696112,1.872008773060456e+22,3400.0,1060.0054848670718,1156.068722160121,1252.1319594531706
1083700.0,-1.0641719997757857,2.9957794992161886,1.8725104530443064e+22,3400.0,1059.931931063927,1155.9878029528682,1252.0436748418092
1083800.0,-1.0642607421586026,2.9954176505638546,1.8730122256274795e+22,3400.0,1059.8583772607824,1155.906883745615,1251.955390230448
1083900.0,-1.0643494862884304,2.995055771738517,1.873514090818521e+22,3400.0,1059.7848234576377,1155.825964538362,1251.867105619087
1084000.0,-1.0644382321646244,2.9946938627395805,1.874016048625976e+22,3400.0,1059.711269654493,1155.745045331109,1251.7788210077256
1084100.0,-1.0645269797865404,2.994331923566453,1.874518099058389e+22,3400.0,1059.6377158513483,1155.664126123856,1251.6905363963642
1084200.0,-1.064615729153534,2.9939699542185405,1.875020242124306e+22,3400.0,1059.5641620482036,1155.583206916603,1251.602251785003
1084300.0,-1.0647044802649623,2.9936079546952503,1.8755224778322716e+22,3400.0,1059.4906082450589,1155.5022877093502,1251.513967173642
1084400.0,-1.0647932331201808,2.99324592499599,1.8760248061908312e+22,3400.0,1059.417054441914,1155.4213685020973,1251.4256825622806
1084500.0,-1.064881987718547,2.9928838651201652,1.8765272272085296e+22,3400.0,1059.3435006387695,1155.3404492948441,1251.3373979509192
1084600.0,-1.064970744059418,2.992521775067185,1.8770297408939123e+22,3400.0,1059.2699468356245,1155.2595300875912,1251.249113339558
1084700.0,-1.0650595021421512,2.9921596548364566,1.8775323472555248e+22,3400.0,1059.19639303248,1155.1786108803383,1251.160828728197
1084800.0,-1.0651482619661043,2.9917975044273883,1.8780350463019112e+22,3400.0,1059.122839229335,1155.0976916730851,1251.0725441168356
1084900.0,-1.0652370235306354,2.991435323839388,1.8785378380416171e+22,3400.0,1059.0492854261904,1155.0167724658322,1250.9842595054745
1085000.0,-1.065325786835103,2.991073113071864,1.879040722483188e+22,3400.0,1058.9757316230457,1154.9358532585793,1250.8959748941134
1085100.0,-1.0654145518788654,2.9907108721242253,1.8795436996351687e+22,3400.0,1058.902177819901,1154.8549340513264,1250.807690282752
1085200.0,-1.0655033186612817,2.99034860099588,1.880046769506104e+22,3400.0,1058.8286240167563,1154.7740148440735,1250.7194056713906
1085300.0,-1.065592087181711,2.989986299686238,1.88054993210454e+22,3400.0,1058.7550702136116,1154.6930956368203,1250.6311210600295
1085400.0,-1.0656808574395131,2.9896239681947088,1.8810531874390208e+22,3400.0,1058.6815164104669,1154.6121764295674,1250.5428364486684
1085500.0,-1.0657696294340475,2.9892616065207016,1.881556535518092e+22,3400.0,1058.6079626073222,1154.5312572223145,1250.454551837307
1085600.0,-1.0658584031646747,2.988899214663625,1.8820599763502987e+22,3400.0,1058.5344088041775,1154.4503380150613,1250.3662672259456
1085700.0,-1.0659471786307548,2.9885367926228907,1.8825635099441864e+22,3400.0,1058.4608550010328,1154.3694188078084,1250.2779826145845
1085800.0,-1.0660359558316486,2.9881743403979084,1.8830671363082992e+22,3400.0,1058.387301197888,1154.2884996005555,1250.1896980032234
1085900.0,-1.066124734766717,2.9878118579880875,1.8835708554511831e+22,3400.0,1058.3137473947434,1154.2075803933026,1250.101413391862
1086000.0,-1.0662135154353216,2.9874493453928395,1.8840746673813831e+22,3400.0,1058.2401935915987,1154.1266611860497,1250.013128780501
1086100.0,-1.0663022978368235,2.987086802611575,1.8845785721074444e+22,3400.0,1058.1666397884537,1154.0457419787965,1249.9248441691398
1086200.0,-1.066391081970585,2.986724229643705,1.885082569637912e+22,3400.0,1058.0930859853092,1153.9648227715436,1249.8365595577784
1086300.0,-1.0664798678359682,2.986361626488641,1.8855866599813308e+22,3400.0,1058.0195321821643,1153.8839035642907,1249.748274946417
1086400.0,-1.0665686554323353,2.985998993145794,1.8860908431462464e+22,3400.0,1057.9459783790196,1153.8029843570375,1249.659990335056
1086500.0,-1.0666574447590491,2.985636329614576,1.8865951191412033e+22,3400.0,1057.872424575875,1153.7220651497846,1249.5717057236948
1086600.0,-1.0667462358154731,2.9852736358943988,1.8870994879747472e+22,3400.0,1057.7988707727302,1153.6411459425317,1249.4834211123334
1086700.0,-1.0668350286009702,2.9849109119846746,1.887603949655423e+22,3400.0,1057.7253169695855,1153.5602267352788,1249.395136500972
1086800.0,-1.0669238231149043,2.984548157884815,1.888108504191776e+22,3400.0,1057.6517631664408,1153.4793075280256,1249.306851889611
1086900.0,-1.0670126193566392,2.984185373594234,1.8886131515923508e+22,3400.0,1057.578209363296,1153.3983883207727,1249.2185672782498
1087000.0,-1.0671014173255389,2.9838225591123435,1.8891178918656933e+22,3400.0,1057.5046555601514,1153.3174691135198,1249.1302826668884
1087100.0,-1.0671902170209684,2.983459714438556,1.8896227250203483e+22,3400.0,1057.4311017570067,1153.2365499062666,1249.0419980555273
1087200.0,-1.0672790184422918,2.9830968395722857,1.8901276510648606e+22,3400.0,1057.357547953862,1153.1556306990137,1248.9537134441662
1087300.0,-1.0673678215888749,2.9827339345129458,1.890632670007776e+22,3400.0,1057.2839941507173,1153.0747114917608,1248.8654288328048
1087400.0,-1.0674566264600829,2.9823709992599494,1.8911377818576388e+22,3400.0,1057.2104403475726,1152.993792284508,1248.7771442214435
1087500.0,-1.0675454330552814,2.9820080338127104,1.8916429866229947e+22,3400.0,1057.1368865444279,1152.912873077255,1248.6888596100823
1087600.0,-1.067634241373837,2.9816450381706434,1.892148284312389e+22,3400.0,1057.063332741283,1152.8319538700018,1248.6005749987212
1087700.0,-1.0677230514151144,2.9812820123331623,1.8926536749343664e+22,3400.0,1056.9897789381384,1152.751034662749,1248.5122903873598
1087800.0,-1.0678118631784816,2.9809189562996816,1.8931591584974723e+22,3400.0,1056.9162251349935,1152.670115455496,1248.4240057759985
