Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max,rho_new
16000.0,-0.030926201441771734,5.647689922644672,1.1862079272872907e+17,7000.0,1687.5,1837.5,1987.5,6980.755515355263
16100.0,-0.031121455588625002,5.647668197384199,1.2086649540966824e+17,7000.0,1687.421875,1837.421875,1987.421875,6980.798314875117
16200.0,-0.03131671156910281,5.647646335685448,1.2314037103809152e+17,7000.0,1687.34375,1837.34375,1987.34375,6980.841108425797
16300.0,-0.03151196938204478,5.647624337545489,1.2544259540499346e+17,7000.0,1687.265625,1837.265625,1987.265625,6980.8838960071735
16400.0,-0.03170722902631149,5.647602202961392,1.2777334430452242e+17,7000.0,1687.1875,1837.1875,1987.1875,6980.92667761912
16500.0,-0.03190249050078386,5.647579931930224,1.3013279353397968e+17,7000.0,1687.109375,1837.109375,1987.109375,6980.969453261507
16600.0,-0.03209775380436251,5.64755752444906,1.3252111889381858e+17,7000.0,1687.03125,1837.03125,1987.03125,6981.012222934205
16700.0,-0.03229301893596719,5.647534980514973,1.3493849618764352e+17,7000.0,1686.953125,1836.953125,1986.953125,6981.054986637089
16800.0,-0.032488285894536235,5.647512300125035,1.3738510122220918e+17,7000.0,1686.875,1836.875,1986.875,6981.097744370029
16900.0,-0.03268355467902596,5.647489483276322,1.3986110980741955e+17,7000.0,1686.796875,1836.796875,1986.796875,6981.140496132898
17000.0,-0.03287882528841014,5.647466529965911,1.4236669775632699e+17,7000.0,1686.71875,1836.71875,1986.71875,6981.183241925567
17100.0,-0.03307409772167958,5.647443440190877,1.4490204088513142e+17,7000.0,1686.640625,1836.640625,1986.640625,6981.225981747909
17200.0,-0.0332693719778415,5.647420213948299,1.4746731501317936e+17,7000.0,1686.5625,1836.5625,1986.5625,6981.268715599796
17300.0,-0.033464648055919144,5.647396851235257,1.5006269596296304e+17,7000.0,1686.484375,1836.484375,1986.484375,6981.311443481101
17400.0,-0.033659925954951285,5.64737335204883,1.5268835956011946e+17,7000.0,1686.40625,1836.40625,1986.40625,6981.3541653916955
17500.0,-0.0338552056739918,5.647349716386099,1.5534448163342957e+17,7000.0,1686.328125,1836.328125,1986.328125,6981.3968813314505
17600.0,-0.034050487212109216,5.647325944244146,1.580312380148173e+17,7000.0,1686.25,1836.25,1986.25,6981.43959130024
17700.0,-0.03424577056838632,5.647302035620055,1.607488045393487e+17,7000.0,1686.171875,1836.171875,1986.171875,6981.482295297936
17800.0,-0.03444105574191974,5.647277990510909,1.6349735704523098e+17,7000.0,1686.09375,1836.09375,1986.09375,6981.52499332441
17900.0,-0.03463634273181957,5.647253808913794,1.6627707137381165e+17,7000.0,1686.015625,1836.015625,1986.015625,6981.567685379538
18000.0,-0.03483163153720901,5.6472294908257945,1.6908812336957763e+17,7000.0,1685.9375,1835.9375,1985.9375,6981.610371463187
18100.0,-0.03502692215722395,5.647205036243998,1.719306888801543e+17,7000.0,1685.859375,1835.859375,1985.859375,6981.653051575234
18200.0,-0.035222214591012685,5.647180445165491,1.7480494375630467e+17,7000.0,1685.78125,1835.78125,1985.78125,6981.695725715549
