Radius,Gravity,Pressure,Mass,Density
26800.0,-0.052154600929470864,5.639656338569854,5.612501771209439e+17,7000.0
26900.0,-0.05235030026941921,5.639619693359666,5.67568146141984e+17,7000.0
27000.0,-0.052545999619421614,5.639582911159932,5.739333521501635e+17,7000.0
27100.0,-0.052741698979366786,5.639545991970647,5.80345971074671e+17,7000.0
27200.0,-0.05293739834914505,5.6395089357918025,5.86806178844695e+17,7000.0
27300.0,-0.05313309772864836,5.6394717426233925,5.933141513894243e+17,7000.0
27400.0,-0.053328797117770235,5.639434412465409,5.998700646380472e+17,7000.0
27500.0,-0.053524496516405735,5.6393969453178485,6.064740945197526e+17,7000.0
27600.0,-0.05372019592445148,5.639359341180701,6.13126416963729e+17,7000.0
27700.0,-0.05391589534180554,5.639321600053962,6.19827207899165e+17,7000.0
27800.0,-0.05411159476836744,5.639283721937624,6.265766432552492e+17,7000.0
27900.0,-0.05430729420403819,5.639245706831681,6.3337489896117e+17,7000.0
28000.0,-0.0545029936487202,5.639207554736127,6.402221509461164e+17,7000.0
28100.0,-0.054698693102317265,5.639169265650955,6.471185751392767e+17,7000.0
28200.0,-0.054894392564734544,5.6391308395761595,6.540643474698396e+17,7000.0
28300.0,-0.05509009203587853,5.639092276511734,6.610596438669937e+17,7000.0
28400.0,-0.05528579151565704,5.639053576457673,6.681046402599276e+17,7000.0
28500.0,-0.055481491003979186,5.63901473941397,6.751995125778299e+17,7000.0
28600.0,-0.05567719050075535,5.638975765380619,6.823444367498892e+17,7000.0
28700.0,-0.05587289000589716,5.6389366543576145,6.89539588705294e+17,7000.0
28800.0,-0.05606858951931748,5.638897406344951,6.96785144373233e+17,7000.0
28900.0,-0.056264289040930365,5.638858021342622,7.040812796828948e+17,7000.0
29000.0,-0.05645998857065106,5.638818499350622,7.11428170563468e+17,7000.0
29100.0,-0.056655688108396,5.638778840368946,7.188259929441413e+17,7000.0
29200.0,-0.056851387654082736,5.638739044397588,7.262749227541032e+17,7000.0
29300.0,-0.05704708720762994,5.638699111436543,7.337751359225422e+17,7000.0
