,Radius,Mass,Gravity,Pressure,Density
943,943000.0,1.2284430749166979e+22,-0.9220137008775401,3.410905086922193,3380
944,944000.0,1.2322201007025254e+22,-0.9228901781679637,3.4077857181199853,3380
945,945000.0,1.236005141394929e+22,-0.9237668727316898,3.4046633860901516,3380
946,946000.0,1.239798205488775e+22,-0.9246437836505025,3.4015380901014134,3380
947,947000.0,1.2435993014789304e+22,-0.9255209100110308,3.398409829425576,3380
948,948000.0,1.2474084378602614e+22,-0.9263982509047186,3.3952786033375175,3380
949,949000.0,1.2512256231276347e+22,-0.9272758054277945,3.3921444111151717,3380
950,950000.0,1.2550508657759165e+22,-0.9281535726812408,3.389007252039509,3380
951,951000.0,1.2588841742999736e+22,-0.9290315517707646,3.3858671253945243,3380
952,952000.0,1.2627255571946727e+22,-0.9299097418067671,3.3827240304672173,3380
953,953000.0,1.26657502295488e+22,-0.9307881419043145,3.379577966547581,3380
954,954000.0,1.2704325800754623e+22,-0.9316667511831083,3.3764289329285817,3380
955,955000.0,1.274298237051286e+22,-0.9325455687674566,3.3732769289061473,3380
956,956000.0,1.2781720023772174e+22,-0.9334245937862456,3.37012195377915,3380
957,957000.0,1.2820538845481235e+22,-0.9343038253729097,3.3669640068493893,3380
958,958000.0,1.2859438920588706e+22,-0.9351832626654041,3.3638030874215805,3380
959,959000.0,1.2898420334043253e+22,-0.9360629048061759,3.3606391948033356,3380
960,960000.0,1.2937483170793541e+22,-0.9369427509421367,3.3574723283051515,3380
961,961000.0,1.2976627515788234e+22,-0.9378228002246338,3.354302487240392,3380
962,962000.0,1.3015853453975998e+22,-0.9387030518094234,3.3511296709252765,3380
963,963000.0,1.3055161070305501e+22,-0.9395835048566429,3.3479538786788607,3380
964,964000.0,1.3094550449725406e+22,-0.9404641585307832,3.3447751098230265,3380
965,965000.0,1.313402167718438e+22,-0.9413450120006625,3.3415933636824646,3380
966,966000.0,1.3173574837631084e+22,-0.9422260644393985,3.3384086395846597,3380
967,967000.0,1.3213210016014188e+22,-0.9431073150243825,3.3352209368598773,3380
968,968000.0,1.3252927297282355e+22,-0.9439887629372525,3.332030254841149,3380
969,969000.0,1.329272676638425e+22,-0.944870407363867,3.3288365928642594,3380
970,970000.0,1.3332608508268542e+22,-0.9457522474942791,3.3256399502677287,3380
971,971000.0,1.3372572607883891e+22,-0.9466342825227101,3.3224403263928024,3380
972,972000.0,1.3412619150178967e+22,-0.9475165116475244,3.3192377205834336,3380
973,973000.0,1.3452748220102433e+22,-0.9483989340712037,3.316032132186273,3380
974,974000.0,1.3492959902602954e+22,-0.9492815490003214,3.312823560550652,3380
975,975000.0,1.3533254282629198e+22,-0.9501643556455179,3.30961200502857,3380
976,976000.0,1.3573631445129828e+22,-0.9510473532214753,3.3063974649746815,3380
977,977000.0,1.361409147505351e+22,-0.9519305409468924,3.303179939746281,3380
978,978000.0,1.365463445734891e+22,-0.952813918044461,3.2999594287032905,3380
979,979000.0,1.3695260476964692e+22,-0.9536974837408398,3.296735931208246,3380
980,980000.0,1.3735969618849522e+22,-0.9545812372666321,3.293509446626285,3380
981,981000.0,1.3776761967952066e+22,-0.9554651778563602,3.2902799743251303,3380
982,982000.0,1.3817637609220988e+22,-0.9563493047484417,3.287047513675081,3380
983,983000.0,1.3858596627604954e+22,-0.9572336171851664,3.283812064048995,3380
984,984000.0,1.389963910805263e+22,-0.9581181144126725,3.2805736248222805,3380
985,985000.0,1.394076513551268e+22,-0.9590027956809222,3.277332195372879,3380
986,986000.0,1.398197479493377e+22,-0.9598876602436798,3.2740877750812554,3380
987,987000.0,1.4023268171264565e+22,-0.960772707358488,3.2708403633303837,3380
988,988000.0,1.406464534945373e+22,-0.9616579362866445,3.267589959505735,3380
989,989000.0,1.4106106414449933e+22,-0.9625433462931803,3.264336562995264,3380
990,990000.0,1.4147651451201836e+22,-0.9634289366468362,3.2610801731893977,3380
991,991000.0,1.4189280544658108e+22,-0.9643147066200405,3.257820789481022,3380
992,992000.0,1.4230993779767411e+22,-0.9652006554888871,3.2545584112654695,3380
993,993000.0,1.4272791241478413e+22,-0.9660867825331131,3.2512930379405076,3380
994,994000.0,1.4314673014739776e+22,-0.9669730870360764,3.2480246689063255,3380
995,995000.0,1.4356639184500168e+22,-0.9678595682847349,3.244753303565523,3380
996,996000.0,1.4398689835708253e+22,-0.9687462255696236,3.2414789413230976,3380
997,997000.0,1.4440825053312698e+22,-0.9696330581848346,3.238201581586433,3380
998,998000.0,1.4483044922262167e+22,-0.970520065427994,3.2349212237652862,3380
999,999000.0,1.4525349527505326e+22,-0.9714072466002417,3.2316378672717776,3380
1000,1000000.0,1.456773895399084e+22,-0.9722946010062106,3.2283515115203767,3380
1001,1001000.0,1.4610213286667375e+22,-0.9731821279540046,3.2250621559278922,3380
1002,1002000.0,1.4652772610483595e+22,-0.9740698267551787,3.2217697999134596,3380
1003,1003000.0,1.4695417010388166e+22,-0.9749576967247184,3.21847444289853,3380
1004,1004000.0,1.4738146571329754e+22,-0.9758457371810185,3.215176084306858,3380
1005,1005000.0,1.4780961378257022e+22,-0.9767339474458635,3.2118747235644913,3380
1006,1006000.0,1.4823861516118637e+22,-0.9776223268444069,3.208570360099757,3380
1007,1007000.0,1.4866847069863265e+22,-0.9785108747051511,3.2052629933432537,3380
1008,1008000.0,1.4909918124439572e+22,-0.9793995903599283,3.201952622727837,3380
1009,1009000.0,1.4953074764796221e+22,-0.9802884731438796,3.1986392476886105,3380
1010,1010000.0,1.499631707588188e+22,-0.981177522395436,3.195322867662914,3380
1011,1011000.0,1.5039645142645213e+22,-0.9820667374562986,3.1920034820903114,3380
1012,1012000.0,1.5083059050034886e+22,-0.9829561176714195,3.1886810904125817,3380
1013,1013000.0,1.5126558882999562e+22,-0.9838456623889824,3.185355692073707,3380
1014,1014000.0,1.5170144726487908e+22,-0.9847353709603833,3.1820272865198613,3380
1015,1015000.0,1.521381666544859e+22,-0.9856252427402122,3.1786958731993993,3380
1016,1016000.0,1.5257574784830271e+22,-0.9865152770862332,3.175361451562848,3380
1017,1017000.0,1.530141916958162e+22,-0.9874054733593666,3.1720240210628936,3380
1018,1018000.0,1.5345349904651298e+22,-0.9882958309236701,3.1686835811543714,3380
1019,1019000.0,1.5389367074987975e+22,-0.9891863491463204,3.165340131294257,3380
1020,1020000.0,1.5433470765540313e+22,-0.9900770273975942,3.1619936709416527,3380
1021,1021000.0,1.547766106125698e+22,-0.9909678650508513,3.1586441995577808,3380
1022,1022000.0,1.552193804708664e+22,-0.9918588614825152,3.1552917166059697,3380
1023,1023000.0,1.5566301807977957e+22,-0.992750016072056,3.1519362215516464,3380
1024,1024000.0,1.5610752428879599e+22,-0.9936413282019719,3.148577713862324,3380
1025,1025000.0,1.5655289994740228e+22,-0.9945327972577722,3.1452161930075926,3380
1026,1026000.0,1.5699914590508512e+22,-0.9954244226279592,3.1418516584591103,3380
1027,1027000.0,1.5744626301133115e+22,-0.9963162037040105,3.138484109690591,3380
1028,1028000.0,1.5789425211562703e+22,-0.9972081398803628,3.1351135461777955,3380
1029,1029000.0,1.583431140674594e+22,-0.9981002305543931,3.1317399673985213,3380
1030,1030000.0,1.5879284971631494e+22,-0.9989924751264028,3.1283633728325944,3380
1031,1031000.0,1.592434599116803e+22,-0.9998848729995999,3.1249837619618557,3380
1032,1032000.0,1.596949455030421e+22,-1.0007774235800824,3.1216011342701555,3380
1033,1033000.0,1.6014730733988702e+22,-1.0016701262768222,3.1182154892433394,3380
1034,1034000.0,1.6060054627170172e+22,-1.002562980501647,3.114826826369244,3380
1035,1035000.0,1.6105466314797284e+22,-1.0034559856692244,3.111435145137682,3380
1036,1036000.0,1.6150965881818705e+22,-1.0043491411970469,3.108040445040436,3380
1037,1037000.0,1.6196553413183098e+22,-1.0052424465054128,3.1046427255712477,3380
1038,1038000.0,1.624222899383913e+22,-1.0061359010174125,3.1012419862258085,3380
1039,1039000.0,1.6287992708735466e+22,-1.0070295041589103,3.0978382265017514,3380
1040,1040000.0,1.6333844642820772e+22,-1.0079232553585304,3.0944314458986395,3380
1041,1041000.0,1.637978488104371e+22,-1.0088171540476396,3.0910216439179585,3380
1042,1042000.0,1.642581350835295e+22,-1.009711199660332,3.087608820063107,3380
1043,1043000.0,1.6471930609697154e+22,-1.0106053916334135,3.084192973839386,3380
1044,1044000.0,1.651813627002499e+22,-1.0114997294063852,3.0807741047539925,3380
1045,1045000.0,1.6564430574285121e+22,-1.0123942124214296,3.077352212316008,3380
1046,1046000.0,1.6610813607426214e+22,-1.0132888401233944,3.073927296036391,3380
1047,1047000.0,1.6657285454396932e+22,-1.0141836119597762,3.0704993554279665,3380
1048,1048000.0,1.6703846200145942e+22,-1.0150785273807075,3.06706839000542,3380
1049,1049000.0,1.675049592962191e+22,-1.0159735858389398,3.063634399285284,3380
1050,1050000.0,1.67972347277735e+22,-1.0168687867898292,3.0601973827859346,3380
1051,1051000.0,1.684406267954938e+22,-1.017764129691322,3.056757340027578,3380
1052,1052000.0,1.6890979869898211e+22,-1.01865961400394,3.0533142705322445,3380
1053,1053000.0,1.6937986383768663e+22,-1.019555239190764,3.0498681738237803,3380
1054,1054000.0,1.6985082306109398e+22,-1.0204510047174218,3.046419049427835,3380
1055,1055000.0,1.7032267721869082e+22,-1.0213469100520725,3.0429668968718593,3380
1056,1056000.0,1.7079542715996382e+22,-1.0222429546653917,3.03951171568509,3380
1057,1057000.0,1.7126907373439962e+22,-1.0231391380305583,3.036053505398547,3380
1058,1058000.0,1.7174361779148486e+22,-1.024035459623239,3.03259226554502,3380
1059,1059000.0,1.7221906018070623e+22,-1.0249319189215755,3.0291279956590653,3380
1060,1060000.0,1.7269540175155034e+22,-1.0258285154061697,3.025660695276992,3380
1061,1061000.0,1.7317264335350387e+22,-1.0267252485600702,3.022190363936859,3380
